,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C19orf26,C3orf72,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2BB,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
NCL,4.740226986128626,5.0398860398860394,5.20066889632107,5.4376863446630885,4.580246913580247,4.551123773345996,5.327035537561853,4.3862967633459435,4.866348990242796,4.9566755083996465,4.476846536548029,3.7476058078467718,5.278974358974359,4.817663817663818,4.6635897435897435,3.4071484071484073,4.2245657568238215,3.18974358974359,5.260596546310832,4.72189349112426,5.478632478632479,4.467754467754467,3.749063670411985,5.042735042735043,5.139083139083139,4.590497737556561,5.176142697881828,4.644770959377701,4.081820800921925,5.031080031080031,5.094017094017094,4.394414502694757,3.804652392281258,3.9166666666666665,4.60079575596817,4.115942028985507,4.376657824933687,3.8648018648018647,5.487179487179487,5.6127136752136755,5.553846153846154,4.9929487179487175,5.197435897435898,5.2745098039215685,4.289774482545567,4.6293199554069115,4.674171357098186,4.25279884434814,4.392442645074224,4.35042735042735,4.634106634106634,3.899408284023669,5.270216962524655,4.772435897435898,5.225453408380238,3.8051052086926527,5.08058608058608,4.460491889063317,4.561580496006726,5.045707915273133,4.721056721056721,5.135198135198135,5.07196029776675,4.800834824090638,4.5960849186655635,4.6618589743589745,4.692577597840756,4.968531468531468,5.24128862590401,4.7808857808857805,3.832905982905983,5.241025641025641,4.06298773690078,4.904667981591058,4.3751187084520415,5.045826513911621,3.63905325443787,5.547863247863248,3.9791666666666665,4.505588428665352,5.241379310344827,4.464784160986692,4.799421009098428,4.119832548403977,4.039811066126855,4.198955365622032,4.875641025641026,5.114977614977615,5.429059829059829,3.5815191098209964,3.752945252945253,4.875641025641026,4.521978021978022,4.559598059598059,4.538808038808039,4.930499325236167,5.616499442586399,4.538461538461538,3.838042909471481,3.394051282051282,4.504102564102564,3.8690958164642377,4.282051282051282,4.199023199023199,4.64343891402715
NIT1,4.563338301043219,4.693602693602694,4.782608695652174,4.887949260042284,4.4927048260381595,4.469135802469136,4.84688995215311,4.390461997019374,4.629927594529365,4.6426332288401255,4.430122116689281,4.0854326396495075,4.821818181818182,4.5993265993265995,4.509090909090909,3.9173553719008263,4.306451612903226,3.8188087774294672,4.812615955473098,4.538461538461538,4.86060606060606,4.413223140495868,4.085801838610827,4.693404634581105,4.746556473829201,4.497326203208556,4.762845849802371,4.511746680286006,4.237997957099081,4.694214876033058,4.734402852049911,4.39200926462073,4.114339268978444,4.1647727272727275,4.493730407523511,4.256916996047431,4.385579937304075,4.135773317591499,4.912225705329154,4.982954545454546,4.921212121212121,4.6886363636363635,4.748484848484848,4.81283422459893,4.342825848849945,4.496047430830039,4.534368070953437,4.316261203585147,4.399043062200957,4.371212121212121,4.518037518037518,4.13986013986014,4.804195804195804,4.568181818181818,4.7971175166297115,4.108438646555238,4.714285714285714,4.424860853432282,4.475409836065574,4.707509881422925,4.548209366391185,4.754820936639119,4.712609970674487,4.587737843551797,4.5014662756598245,4.521590909090909,4.544497607655503,4.661157024793388,4.7808857808857805,4.56198347107438,4.125757575757576,4.745454545454545,4.239130434782608,4.627039627039627,4.383838383838384,4.700193423597679,4.0174825174825175,4.954545454545454,4.191287878787879,4.452214452214452,4.793103448275862,4.42692750287687,4.585043988269795,4.267161410018553,4.220893141945774,4.2912457912457915,4.622727272727273,4.751082251082251,4.8969696969696965,4.0,4.074938574938575,4.622727272727273,4.454545454545454,4.477886977886978,4.46068796068796,4.657894736842105,4.968379446640316,4.363636363636363,4.12152133580705,3.9025454545454545,4.449090909090909,4.133971291866029,4.349007314524556,4.294372294372295,4.519786096256684
OSR2,4.225683060109289,3.991358024691358,3.934057971014493,3.7569767441860464,4.347839506172839,4.332510288065843,3.8687134502923977,4.436612021857924,4.169174041297935,4.003448275862069,4.366915422885572,4.83574297188755,3.8913333333333333,4.173456790123457,4.210666666666667,5.0316498316498315,4.514247311827957,5.185632183908046,3.901360544217687,4.17948717948718,3.5633333333333335,4.32979797979798,4.835393258426966,3.983986928104575,3.948989898989899,4.339460784313726,3.9206521739130435,4.265917602996255,4.603932584269663,4.014141414141414,4.013725490196078,4.425902335456476,4.805841924398625,4.724479166666667,4.305028735632184,4.58840579710145,4.441187739463602,4.743722943722943,3.72816091954023,3.687847222222222,3.6044444444444443,4.083333333333333,3.8194444444444446,3.869607843137255,4.491164658634538,4.247463768115942,4.276422764227642,4.484976525821597,4.450701754385965,4.449305555555555,4.311640211640212,4.675641025641026,3.848717948717949,4.167708333333334,3.928048780487805,4.787518684603886,3.9702380952380953,4.384013605442177,4.331147540983607,4.027536231884058,4.218434343434343,3.989057239057239,3.9844086021505376,4.171317829457364,4.3412186379928315,4.263125,4.269649122807017,4.0420454545454545,3.832905982905983,4.125757575757576,4.781944444444444,3.7066666666666666,4.648550724637682,4.069230769230769,4.438683127572016,4.001063829787234,4.85224358974359,3.7377777777777776,4.673263888888889,4.376495726495727,3.8764367816091956,4.383122362869198,4.1674731182795695,4.615986394557823,4.641374269005848,4.520061728395062,4.121666666666667,4.021560846560846,3.8094444444444444,4.918238993710692,4.789639639639639,4.121666666666667,4.349801587301587,4.342117117117117,4.333108108108108,4.1192982456140355,3.6268115942028984,4.007575757575758,4.756462585034013,5.015066666666667,4.370166666666667,4.725438596491228,4.5296934865900385,4.53042328042328,4.296078431372549
PLK4,4.678688524590164,5.014814814814815,5.173913043478261,5.437209302325582,4.498765432098765,4.476543209876543,5.3052631578947365,4.298360655737705,4.807079646017699,4.937931034482759,4.4,3.616867469879518,5.256,4.762962962962963,4.616,3.2545454545454544,4.132258064516129,3.017931034482759,5.236734693877551,4.676923076923077,5.533333333333333,4.4,3.6157303370786518,5.019607843137255,5.115151515151515,4.511764705882353,5.156521739130435,4.579775280898876,3.9775280898876404,5.0,5.050980392156863,4.304458598726114,3.6762886597938143,3.8,4.527586206896552,4.017391304347826,4.289655172413793,3.7454545454545456,5.489655172413793,5.6125,5.586666666666667,4.945,5.206666666666667,5.258823529411765,4.1975903614457835,4.569565217391304,4.6048780487804875,4.163380281690141,4.3031578947368425,4.266666666666667,4.5587301587301585,3.8,5.2615384615384615,4.725,5.197560975609756,3.6762331838565023,5.057142857142857,4.383673469387755,4.4852459016393444,5.008695652173913,4.66060606060606,5.096969696969697,5.04516129032258,4.748837209302326,4.516129032258065,4.5925,4.623157894736842,4.9363636363636365,5.241025641025641,4.745454545454545,3.7066666666666666,5.28,3.9521739130434783,4.871794871794871,4.288888888888889,5.017021276595744,3.5076923076923077,5.54,3.870833333333333,4.425641025641026,5.227586206896552,4.384810126582279,4.745161290322581,4.012244897959183,3.9280701754385965,4.107407407407408,4.83,5.071428571428571,5.413333333333333,3.4452830188679244,3.6297297297297297,4.83,4.442857142857143,4.4837837837837835,4.462162162162162,4.878947368421053,5.6347826086956525,4.527272727272727,3.716326530612245,3.2384,4.424,3.7578947368421054,4.181609195402299,4.104761904761904,4.5717647058823525
POU3F2,4.319672131147541,4.166666666666667,4.144612476370511,4.030839231547017,4.3988191089640365,4.380300590445518,4.109458428680397,4.442979330007128,4.292227779915352,4.162668665667167,4.397469175859832,4.680722891566265,4.120869565217391,4.28743961352657,4.29304347826087,4.792929292929293,4.482468443197756,4.889805097451275,4.126441881100266,4.275919732441472,3.8681159420289855,4.363636363636363,4.680752320468979,4.160699062233589,4.146903820816864,4.393222506393862,4.128544423440454,4.338299951148022,4.5361504640937955,4.185111989459815,4.196078431372549,4.435336471891443,4.664500224114747,4.612771739130435,4.365067466266867,4.5283553875236295,4.445027486256872,4.620835686053077,4.01424287856072,4.000905797101449,3.917391304347826,4.239130434782608,4.043478260869565,4.101023017902813,4.4738082765846,4.319470699432892,4.3525980911983035,4.4620330679730555,4.456064073226544,4.447463768115942,4.376466528640441,4.566889632107023,4.081939799331104,4.274456521739131,4.1436903499469775,4.64895691167869,4.15527950310559,4.409494232475599,4.380969351389878,4.199432892249527,4.310276679841897,4.181598594642073,4.166199158485274,4.282608695652174,4.395745675549322,4.339130434782609,4.349885583524028,4.198616600790514,4.06298773690078,4.239130434782608,4.648550724637682,3.9521739130434783,4.571833648393195,4.211259754738015,4.442565754159957,4.176225716928769,4.676421404682274,4.033333333333333,4.578804347826087,4.4108138238573025,4.10119940029985,4.409741331865713,4.2791023842917255,4.55323868677906,4.561784897025172,4.483091787439614,4.252173913043478,4.2063492063492065,4.07536231884058,4.723954060705497,4.6415981198589895,4.252173913043478,4.390786749482402,4.390129259694477,4.378965922444183,4.259725400457666,3.948015122873346,4.096837944664031,4.627329192546584,4.77704347826087,4.4052173913043475,4.605263157894737,4.50599700149925,4.492408557625949,4.364450127877238
PRDM1,4.621689785624212,4.7910731244064575,4.8996655518394645,5.035778175313059,4.530547641658753,4.504273504273504,4.979757085020243,4.404791929382093,4.7038801906058545,4.730327144120247,4.456180635285113,4.017608897126969,4.948717948717949,4.667616334283001,4.558974358974359,3.807044807044807,4.30066170388751,3.679929266136163,4.937205651491365,4.595660749506903,5.017094017094017,4.43978243978244,4.0187265917602994,4.791352438411262,4.856254856254856,4.536199095022624,4.87736900780379,4.5589167386920195,4.2143474503025065,4.79020979020979,4.838612368024132,4.408459905275192,4.053661115516785,4.118589743589744,4.535366931918656,4.23634336677815,4.398467432950191,4.083916083916084,5.06631299734748,5.152243589743589,5.085470085470085,4.778846153846154,4.867521367521367,4.939668174962293,4.344763670064875,4.542363433667782,4.58411507191995,4.31491513181654,4.412955465587045,4.380341880341881,4.562474562474563,4.092702169625246,4.930966469428008,4.631410256410256,4.917135709818637,4.049557318615615,4.816849816849817,4.4479330193615905,4.511979823455233,4.804905239687848,4.6052836052836055,4.863765863765864,4.813895781637717,4.654144305307096,4.540942928039702,4.571474358974359,4.5964912280701755,4.74941724941725,4.904667981591058,4.627039627039627,4.069230769230769,4.871794871794871,4.211259754738015,4.7074293228139386,4.396644507755619,4.7981451172940535,3.9388560157790926,5.115384615384615,4.153311965811966,4.48060486522025,4.916003536693192,4.451152223304122,4.652191894127378,4.24646781789639,4.191857849752586,4.282526115859449,4.698717948717949,4.856532356532356,5.042735042735043,3.911465892597968,4.01004851004851,4.698717948717949,4.486568986568987,4.513167013167013,4.495148995148996,4.740215924426451,5.139353400222966,4.4125874125874125,4.066718995290424,3.793230769230769,4.477948717948718,4.082321187584346,4.3486590038314175,4.285307285307285,4.5656108597285066
PRTG,4.435134588140053,4.399634202103338,4.427267847557703,4.404823428079242,4.452522481329066,4.430422191739064,4.435131037470219,4.43311070633475,4.4489238501037915,4.373350361856109,4.4232540998710155,4.439387178343002,4.4306172839506175,4.431641518061271,4.393086419753087,4.432472876917322,4.419155714854639,4.4465730097914005,4.429831191735953,4.396011396011396,4.2897119341563785,4.395061728395062,4.440560410597864,4.3957879448075525,4.411896745230078,4.450617283950617,4.407944176060118,4.423775835760854,4.421556387848523,4.411522633744856,4.438634713144517,4.430368797672407,4.442662593865343,4.433641975308642,4.43252447850149,4.423510466988728,4.432098765432099,4.426006092672759,4.405704555129843,4.430298353909465,4.348971193415638,4.442901234567901,4.347736625514403,4.413943355119826,4.430016361743269,4.40552871712292,4.442336645588678,4.411580594679187,4.444314489928525,4.425925925925926,4.449735449735449,4.3931623931623935,4.397910731244065,4.408950617283951,4.433453778982234,4.432043403642806,4.402116402116402,4.427059712773999,4.434122647237401,4.426731078904992,4.423120089786757,4.438209253024068,4.408203902827559,4.42319839219064,4.454135138722952,4.429783950617284,4.44535412605588,4.404601571268238,4.3751187084520415,4.383838383838384,4.438683127572016,4.288888888888889,4.442565754159957,4.396644507755619,4.429812528577961,4.408720777515104,4.4083570750237415,4.437448559670782,4.424639917695473,4.440645773979107,4.40485312899106,4.428973277074543,4.421146953405018,4.443940539178635,4.4298245614035086,4.412665752171925,4.42037037037037,4.4514011365863215,4.437037037037037,4.426741206615421,4.411911911911912,4.42037037037037,4.430629041740153,4.439606272939606,4.426593259926594,4.441520467836257,4.3902308105206655,4.21324354657688,4.424162257495591,4.418172839506173,4.436296296296296,4.414554905782976,4.452391088406414,4.419361160101901,4.442992011619463
PTPN1,4.686431810254621,4.901497241922774,5.032377428307123,5.204354280059377,4.571315996847912,4.542159180457053,5.130645763344532,4.418555981862574,4.786480888721521,4.829787234042553,4.483645601778342,3.936426557293002,5.092765957446809,4.743892828999212,4.614468085106383,3.676767676767677,4.291352093342485,3.516507703595011,5.078593139383413,4.659574468085107,5.197163120567376,4.468085106382978,3.9383217786277793,4.902377972465582,4.980657640232108,4.578222778473092,5.007400555041628,4.6108056418838155,4.184317475496055,4.898774983881367,4.956195244055069,4.424583276866784,3.980697521386269,4.0625,4.58070432868672,4.209990749306198,4.410613842015163,4.0212765957446805,5.242112986060161,5.345301418439717,5.273758865248227,4.88031914893617,5.00354609929078,5.083854818523154,4.344270699820559,4.593432007400555,4.638816813700052,4.310758166017381,4.426203807390817,4.388297872340425,4.6109422492401215,4.0360065466448445,5.075286415711948,4.702127659574468,5.053191489361702,3.9786279935120694,4.933130699088146,4.471993052540165,4.551447506103941,4.914893617021277,4.668600902643456,4.98689017837954,4.928620452985587,4.728352300841168,4.583619309082589,4.6263297872340425,4.653751399776036,4.849129593810445,5.045826513911621,4.700193423597679,4.001063829787234,5.017021276595744,4.176225716928769,4.7981451172940535,4.408720777515104,4.909008601177003,3.8453355155482813,5.298581560283688,4.106826241134752,4.51063829787234,5.055759354365371,4.47643415028279,4.727179135209334,4.219713417281806,4.155468458379993,4.2698975571316,4.784042553191489,4.975515028706518,5.208510638297873,3.8065034122842234,3.9324324324324325,4.784042553191489,4.520770010131712,4.551178838412881,4.532202415181138,4.832586786114222,5.334875115633673,4.468085106382978,4.000651324359531,3.664,4.508510638297873,4.020156774916013,4.345316703350452,4.272205336035123,4.6157697121401755
PTPN12,4.127994955863809,3.836182336182336,3.750836120401338,3.5286225402504474,4.280864197530864,4.269705603038936,3.6626180836707154,4.403530895334174,4.049012933968686,3.8620689655172415,4.317451205510907,4.921686746987952,3.693846153846154,4.061253561253562,4.124615384615384,5.180264180264181,4.511166253101737,5.3750663129973475,3.707221350078493,4.0828402366863905,3.3205128205128207,4.27972027972028,4.921348314606742,3.828054298642534,3.7762237762237763,4.270361990950226,3.740802675585284,4.185393258426966,4.627484874675886,3.8613053613053614,3.8506787330316743,4.390739833414993,4.881443298969073,4.778846153846154,4.232758620689655,4.605351170568562,4.410698496905393,4.806693306693306,3.490716180371353,3.4286858974358974,3.3512820512820514,3.939423076923077,3.632051282051282,3.671945701357466,4.475903614457831,4.168896321070235,4.191369606003752,4.475622968580715,4.417813765182186,4.423076923076923,4.2344322344322345,4.730769230769231,3.6508875739644973,4.0625,3.7406191369606003,4.86184891341842,3.8076923076923075,4.337519623233909,4.266708701134931,3.8729096989966556,4.122960372960373,3.8181818181818183,3.823821339950372,4.061717352415027,4.271298593879239,4.179326923076923,4.181376518218624,3.9003496503496504,3.63905325443787,4.0174825174825175,4.85224358974359,3.5076923076923077,4.676421404682274,3.9388560157790926,4.4083570750237415,3.8453355155482813,4.957100591715976,3.491025641025641,4.715544871794871,4.322485207100592,3.684350132625995,4.3354430379746836,4.058312655086849,4.633437990580847,4.672739541160594,4.521367521367521,3.998076923076923,3.8556166056166057,3.5846153846153848,5.03410740203193,4.872661122661123,3.998076923076923,4.291208791208791,4.278066528066528,4.271829521829522,3.986842105263158,3.3645484949832776,3.9265734265734267,4.824568288854003,5.163384615384615,4.315769230769231,4.787449392712551,4.517683465959328,4.531135531135531,4.216742081447964
PTPN13,4.906557377049181,5.290123456790123,5.5,5.803875968992248,4.702880658436214,4.6646090534979425,5.66374269005848,4.453005464480874,5.070501474926254,5.180459770114942,4.568656716417911,3.6261044176706827,5.601333333333334,5.006172839506172,4.804,3.188215488215488,4.243010752688172,2.906896551724138,5.577551020408163,4.87948717948718,5.846666666666667,4.557575757575758,3.6303370786516855,5.2934640522875815,5.41919191919192,4.714705882352941,5.466666666666667,4.784644194756554,4.060299625468165,5.27979797979798,5.367320261437908,4.467091295116773,3.7,3.84375,4.7298850574712645,4.1,4.439463601532567,3.778787878787879,5.867816091954023,6.031944444444444,5.948888888888889,5.233333333333333,5.488888888888889,5.594117647058823,4.327309236947791,4.765217391304348,4.821951219512195,4.281220657276996,4.45859649122807,4.402777777777778,4.7708994708994705,3.817948717948718,5.587179487179487,4.945833333333334,5.532520325203252,3.7050822122571003,5.3428571428571425,4.544897959183674,4.6792349726775955,5.3,4.883838383838384,5.4185185185185185,5.332258064516129,4.9837209302325585,4.722222222222222,4.81,4.845964912280702,5.198484848484848,5.547863247863248,4.954545454545454,3.7377777777777776,5.54,4.033333333333333,5.115384615384615,4.437448559670782,5.298581560283688,3.491025641025641,5.948888888888889,3.923611111111111,4.604273504273504,5.550574712643678,4.553164556962026,4.98494623655914,4.106802721088435,4.007602339181287,4.209876543209877,5.08,5.391534391534392,5.795555555555556,3.410691823899371,3.636036036036036,5.08,4.62936507936508,4.673873873873874,4.651351351351352,5.152631578947369,6.033333333333333,4.663636363636364,3.745578231292517,3.1786666666666665,4.604,3.780701754385965,4.316858237547892,4.2100529100529105,4.7823529411764705
